LeadID,Date,MarketingChannel,Impressions,Clicks,LeadsGenerated,Conversions,Revenue
1540,2023-08-27,Google Ads,6138,6131,1086,260,108680
1541,2023-08-21,Email,2320,167,15,7,1113
1542,2023-04-19,Email,7494,4683,2627,2099,1343360
1543,2023-04-03,Facebook,6108,204,196,42,36540
1544,2023-04-29,Email,5979,5973,688,238,52836
1545,2023-09-18,LinkedIn,1372,1049,477,356,323960
1546,2023-04-08,Organic,5957,5105,3535,1221,1062270
1547,2023-09-26,Email,6461,2056,2035,746,101456
1548,2023-08-28,LinkedIn,6769,6252,4047,1262,802632
1549,2023-11-24,Google Ads,1167,1002,184,91,19747
1550,2023-01-17,Facebook,5478,3989,1035,965,210370
1551,2023-04-22,Facebook,4878,2940,2843,856,738728
1552,2023-07-03,Google Ads,2986,777,637,146,75044
1553,2023-07-15,Organic,8378,791,98,87,36627
1554,2023-10-30,LinkedIn,9596,9449,8851,4692,3744216
1555,2023-04-05,Google Ads,7180,2116,1817,1432,1056816
1556,2023-06-08,Facebook,6204,2784,1912,1701,314685
1557,2023-01-11,Facebook,3407,120,83,77,74998
1558,2023-12-29,LinkedIn,8237,1903,1645,715,345345
1559,2023-02-03,Facebook,3002,1076,502,89,12371
1560,2023-01-08,LinkedIn,5720,2405,1168,623,198737
1561,2023-12-27,Email,3204,2375,390,20,7100
1562,2023-08-03,Email,2164,354,182,3,1044
1563,2023-03-13,LinkedIn,2709,442,78,14,1988
1564,2023-12-06,Organic,6037,3391,492,464,411568
1565,2023-01-15,Facebook,1138,396,135,50,39800
1566,2023-02-10,LinkedIn,1297,315,277,145,92800
1567,2023-07-11,LinkedIn,2126,360,274,178,129228
1568,2023-01-05,Organic,7914,2293,170,94,90616
1569,2023-11-04,Facebook,8943,6694,1325,697,677484
1570,2023-07-23,Organic,9754,7379,7322,2778,394476
1571,2023-05-26,LinkedIn,4032,1597,1482,769,296065
1572,2023-11-07,LinkedIn,5969,1587,158,122,20374
1573,2023-06-29,Google Ads,9090,5607,4270,2616,1794576
1574,2023-07-22,LinkedIn,3014,106,79,32,4928
1575,2023-03-06,Facebook,9512,2903,1221,321,124869
1576,2023-07-15,Facebook,6982,3077,1415,368,282256
1577,2023-03-06,Google Ads,2799,1283,535,210,202230
1578,2023-04-18,LinkedIn,1375,413,120,87,79344
1579,2023-08-21,Organic,8808,6632,4601,2962,1241078
1580,2023-02-25,Organic,9898,5844,2142,1585,397835
1581,2023-07-10,Email,9628,3648,823,21,6237
1582,2023-01-27,Facebook,4313,2041,1995,889,432054
1583,2023-02-26,Facebook,2760,1925,1209,126,28854
1584,2023-07-27,LinkedIn,6056,5360,2059,1856,712704
1585,2023-01-29,Email,2664,1733,1125,232,195344
1586,2023-02-10,LinkedIn,8995,4608,4109,2401,1044435
1587,2023-06-28,Email,7279,6823,250,155,125085
1588,2023-05-25,Email,5013,3121,2005,1061,785140
1589,2023-03-01,LinkedIn,7231,128,101,60,58440
1590,2023-02-14,Facebook,5039,4516,3736,2444,1356420
1591,2023-11-16,Facebook,4867,3335,1979,306,126684
1592,2023-09-16,Organic,7280,2863,474,432,97632
1593,2023-12-19,Organic,1498,551,283,248,88784
1594,2023-05-18,LinkedIn,7640,3310,1263,1240,570400
1595,2023-07-06,Organic,7270,5317,3335,3178,1271200
1596,2023-10-24,Organic,2379,789,482,141,135642
1597,2023-10-16,LinkedIn,1120,206,44,16,5920
1598,2023-09-06,Facebook,7858,4223,426,11,2607
1599,2023-06-18,Google Ads,4185,3372,855,270,151470
1600,2023-08-29,Facebook,8682,6408,3224,3106,1661710
1601,2023-06-27,Google Ads,3612,2441,1428,465,438960
1602,2023-05-28,Google Ads,9291,7138,1145,238,44982
1603,2023-06-14,Facebook,2463,740,416,187,109582
1604,2023-11-09,Organic,1915,1154,1031,929,235966
1605,2023-02-12,Google Ads,4945,3957,189,121,27709
1606,2023-02-15,LinkedIn,1146,582,339,235,187295
1607,2023-09-22,Facebook,7660,3232,525,463,68061
1608,2023-08-04,LinkedIn,5794,4557,744,452,416292
1609,2023-07-31,Google Ads,6393,2256,1422,305,94855
1610,2023-12-28,LinkedIn,3308,2898,226,216,43416
1611,2023-04-04,LinkedIn,9859,4984,4364,3102,406362
1612,2023-05-18,Email,6465,1273,249,82,29766
1613,2023-09-18,Email,8765,7030,6853,5345,603985
1614,2023-06-24,Email,9983,3069,2541,1254,796290
1615,2023-12-06,Organic,1796,813,365,294,121716
1616,2023-04-02,Google Ads,3584,400,110,109,102351
1617,2023-10-25,Email,7369,173,36,7,2611
1618,2023-07-04,LinkedIn,4699,1012,779,249,32868
1619,2023-05-30,Facebook,7728,7124,5631,4123,2428447
1620,2023-03-26,LinkedIn,9481,1151,7,1,771
1621,2023-10-21,LinkedIn,2692,2563,2438,818,276484
1622,2023-06-29,Google Ads,2709,2168,115,83,25066
1623,2023-08-17,Google Ads,8549,7433,2624,631,413936
1624,2023-08-03,Email,7697,2365,2143,2033,1254361
1625,2023-05-27,Email,6680,1393,183,75,19650
1626,2023-09-16,Facebook,3286,2888,463,83,40670
1627,2023-11-15,Organic,5968,3332,718,230,202630
1628,2023-07-15,LinkedIn,8260,3767,1024,530,422940
1629,2023-10-24,Google Ads,1680,565,73,12,6180
1630,2023-09-09,Email,2545,2429,1206,382,342654
1631,2023-02-12,Facebook,6492,970,845,248,144088
1632,2023-01-10,Facebook,7973,1568,676,470,205860
1633,2023-12-31,Facebook,6742,6070,2209,1695,264420
1634,2023-04-03,Email,5028,1413,330,102,75276
1635,2023-10-23,Google Ads,1779,991,336,62,34720
1636,2023-02-12,LinkedIn,4970,1744,682,349,310261
1637,2023-07-11,Organic,1919,1401,161,161,86457
1638,2023-08-06,Google Ads,9019,7517,2357,1331,303468
1639,2023-03-14,Google Ads,4511,1023,141,89,9879
1640,2023-12-16,Facebook,3634,885,509,458,388384
1641,2023-02-06,Email,9138,1382,295,106,65402
1642,2023-01-21,Facebook,2753,1097,267,264,124608
1643,2023-08-23,Organic,8923,7286,1283,905,830790
1644,2023-12-03,LinkedIn,1780,1320,566,293,274541
1645,2023-05-01,Google Ads,3416,722,281,105,15750
1646,2023-03-06,Facebook,1398,953,613,519,417276
1647,2023-08-19,Organic,3939,3262,3083,1587,522123
1648,2023-06-15,Facebook,4182,3149,1665,996,284856
1649,2023-02-27,Email,7575,5017,812,358,175062
1650,2023-05-20,Email,1326,918,498,428,71476
1651,2023-10-06,Organic,5870,3734,3458,388,100492
1652,2023-11-05,Google Ads,3104,2872,721,284,130072
1653,2023-01-05,Facebook,8990,8372,4836,2227,770542
1654,2023-09-07,Google Ads,9547,5119,3350,2046,1143714
1655,2023-12-12,Email,3061,310,159,89,80901
1656,2023-02-26,Google Ads,4921,2921,382,32,18752
1657,2023-06-13,Facebook,5854,475,358,174,90654
1658,2023-10-31,Google Ads,6490,973,813,69,22977
1659,2023-06-17,Email,4635,4162,641,138,106674
1660,2023-02-18,LinkedIn,5490,1970,121,43,23736
1661,2023-04-16,Email,5126,2012,1848,55,5555
1662,2023-03-12,LinkedIn,2581,2437,821,101,32017
1663,2023-11-30,Organic,4771,952,902,866,825298
1664,2023-06-25,Organic,5180,3726,1708,1475,858450
1665,2023-03-13,Organic,5062,1329,1083,952,330344
1666,2023-06-09,Facebook,6145,3530,1739,926,763950
1667,2023-09-24,Google Ads,1364,689,25,5,2410
1668,2023-03-19,Email,2579,2210,362,305,138775
1669,2023-05-11,Email,3713,410,326,56,40600
1670,2023-12-02,Google Ads,2246,730,604,456,388512
1671,2023-11-28,Organic,5252,2013,385,320,286080
1672,2023-02-03,Organic,4684,323,75,3,2328
1673,2023-10-16,Facebook,9092,5436,2468,363,186945
1674,2023-11-06,Organic,2643,2529,1467,1234,1126642
1675,2023-07-26,Organic,7800,4575,3264,659,241194
1676,2023-03-04,Email,8491,2888,2822,2623,2182336
1677,2023-11-20,Facebook,9002,5727,2795,2288,1004432
1678,2023-03-04,Facebook,2927,1889,595,468,58968
1679,2023-07-07,LinkedIn,2693,1321,749,93,67425
1680,2023-07-01,Email,2653,2061,1727,1233,570879
1681,2023-09-05,Google Ads,9428,1166,1048,916,409452
1682,2023-12-18,LinkedIn,5764,2812,1983,459,185436
1683,2023-02-07,LinkedIn,9968,2946,1454,819,614250
1684,2023-03-20,Google Ads,2096,1928,616,403,44330
1685,2023-01-18,Email,2131,290,124,124,46748
1686,2023-12-16,LinkedIn,7631,3137,2973,1964,1494604
1687,2023-07-15,Organic,9055,8116,3354,2348,2110852
1688,2023-09-13,Organic,5716,785,574,514,480590
1689,2023-08-31,LinkedIn,2923,1084,649,280,194880
1690,2023-02-07,Organic,7703,5087,4179,4105,4022900
1691,2023-08-28,Email,8019,7687,5026,1121,1008900
1692,2023-03-07,Organic,4161,1217,428,343,88837
1693,2023-05-05,Google Ads,2827,2674,15,12,1572
1694,2023-12-12,Organic,5298,1340,190,98,62328
1695,2023-03-26,Organic,6641,6512,3520,799,663170
1696,2023-03-02,Email,9071,1552,832,727,354049
1697,2023-01-06,Google Ads,6414,1141,712,7,6797
1698,2023-01-31,Organic,1766,471,18,1,643
1699,2023-09-28,Facebook,3125,446,39,34,28322
1700,2023-11-14,Email,3098,2049,184,59,38704
1701,2023-12-31,Email,6292,5513,3280,1522,1053224
1702,2023-12-05,Organic,6281,3680,2279,1009,498446
1703,2023-12-19,Email,5759,1064,775,63,26523
1704,2023-04-25,Google Ads,7197,6770,2114,1102,928986
1705,2023-10-09,Facebook,8204,4009,1698,712,348880
1706,2023-01-23,LinkedIn,2777,2557,2107,2022,1241508
1707,2023-12-18,Facebook,6740,129,88,14,5068
1708,2023-08-06,Organic,3120,1119,830,309,97335
1709,2023-04-09,Google Ads,5810,853,564,289,258366
1710,2023-07-19,Google Ads,3809,486,164,24,14544
1711,2023-02-25,Facebook,1876,1208,1158,780,460980
1712,2023-04-27,Email,6249,1277,840,403,184977
1713,2023-02-21,LinkedIn,5069,2348,972,921,845478
1714,2023-07-11,Email,2904,2726,896,5,1285
1715,2023-11-24,Google Ads,3491,401,308,145,127745
1716,2023-04-14,Facebook,4822,3818,3356,3331,932680
1717,2023-04-17,Facebook,7416,3238,2472,1435,275520
1718,2023-08-25,Google Ads,5519,2619,1900,1578,815826
1719,2023-08-06,Organic,4732,2044,134,121,96921
1720,2023-01-16,Facebook,1302,1154,1088,845,808665
1721,2023-09-06,Google Ads,3825,1107,1040,922,766182
1722,2023-07-12,Email,6391,5119,4667,4194,1753092
1723,2023-11-16,Email,9541,1062,461,227,41995
1724,2023-12-10,Facebook,5457,3850,137,115,74635
1725,2023-07-30,Google Ads,3296,2126,986,632,523296
1726,2023-01-12,LinkedIn,3516,1543,557,241,180027
1727,2023-09-22,Organic,1302,461,407,293,256668
1728,2023-06-14,Email,9209,4585,751,163,101549
1729,2023-07-23,Email,5331,4407,20,2,836
1730,2023-10-07,Facebook,5051,2534,1659,84,31836
1731,2023-04-18,LinkedIn,3576,3165,900,196,35280
1732,2023-10-27,Google Ads,6403,4920,1376,268,175004
1733,2023-02-13,Google Ads,7976,6880,1120,551,87058
1734,2023-01-16,Facebook,8429,5625,253,177,155229
1735,2023-11-01,Google Ads,5133,1534,860,454,258780
1736,2023-04-23,LinkedIn,3403,737,322,191,21965
1737,2023-08-26,Facebook,7504,4609,3646,1678,859136
1738,2023-04-22,Facebook,8385,7244,2043,1740,471540
1739,2023-06-01,Facebook,6303,1581,84,38,31730
1740,2023-09-01,Email,8379,278,82,20,12620
1741,2023-02-09,LinkedIn,2131,1859,1419,450,53550
1742,2023-06-22,Email,4474,1247,120,46,24840
1743,2023-11-20,LinkedIn,6288,5798,3861,2517,495849
1744,2023-07-11,LinkedIn,9165,7786,6508,5049,3478761
1745,2023-06-22,LinkedIn,4970,3213,1996,621,485622
1746,2023-04-01,Facebook,9171,1500,941,372,132432
1747,2023-07-29,Email,3307,277,133,14,7658
1748,2023-12-27,Email,6667,6127,4997,4172,2920400
1749,2023-05-09,Facebook,6168,2562,305,112,45696
1750,2023-08-25,LinkedIn,2358,1608,935,642,588072
1751,2023-01-08,LinkedIn,2024,1895,838,391,390609
1752,2023-02-04,Google Ads,4093,3283,2839,2517,304557
1753,2023-02-21,Organic,3364,259,172,168,22512
1754,2023-07-22,Email,2349,823,783,372,96720
1755,2023-11-14,Facebook,2819,1252,147,98,44100
1756,2023-09-12,Google Ads,9491,7080,2089,67,12127
1757,2023-05-21,Email,9965,4353,316,143,32461
1758,2023-05-16,Organic,2473,2260,728,42,12138
1759,2023-07-19,Organic,9071,2666,268,54,16902
1760,2023-06-29,Google Ads,5723,1246,170,26,11284
1761,2023-02-21,LinkedIn,3812,2419,1676,1649,718964
1762,2023-08-12,Google Ads,6650,591,588,46,6072
1763,2023-04-20,LinkedIn,7667,5355,1604,1266,827964
1764,2023-09-03,LinkedIn,8995,7963,3025,2246,1489098
1765,2023-02-16,Email,1680,1616,326,102,25908
1766,2023-07-19,Facebook,1427,428,273,52,10764
1767,2023-05-06,Google Ads,3023,1069,17,11,7106
1768,2023-02-10,Facebook,3800,329,315,314,59660
1769,2023-10-21,Email,5725,918,22,7,2527
1770,2023-03-18,Facebook,6464,5177,4146,2893,769538
1771,2023-05-06,Facebook,4564,2201,1164,1136,598672
1772,2023-12-11,Google Ads,8292,3721,1741,1002,106212
1773,2023-10-02,LinkedIn,5275,1590,872,91,35217
1774,2023-08-04,Facebook,1504,288,235,207,26910
1775,2023-05-11,Facebook,7543,920,899,40,10520
1776,2023-06-03,Google Ads,7204,5977,1788,860,719820
1777,2023-08-25,Email,1062,374,236,188,23124
1778,2023-07-18,Organic,4144,2445,291,173,132518
1779,2023-12-10,LinkedIn,6861,5059,721,221,180115
1780,2023-07-06,Organic,7096,5352,2170,750,366000
1781,2023-04-06,Facebook,7800,1051,685,358,47614
1782,2023-04-18,LinkedIn,8086,4138,2752,1867,1637359
1783,2023-11-06,Email,5921,3013,2122,1686,1030146
1784,2023-04-09,Facebook,5677,2666,2238,1053,551772
1785,2023-01-13,Google Ads,3386,1119,459,363,168795
1786,2023-06-12,Organic,5325,2504,2329,700,329000
1787,2023-03-06,LinkedIn,6112,4974,3389,3014,2667390
1788,2023-06-01,Facebook,6777,5571,274,195,66690
1789,2023-10-08,Google Ads,6134,5222,3008,1127,545468
1790,2023-08-05,Facebook,5885,529,313,291,99522
1791,2023-12-29,Organic,7313,5451,4661,4614,3372834
1792,2023-08-03,Organic,1198,406,18,4,744
1793,2023-11-29,Email,7929,258,33,11,9251
1794,2023-02-25,Facebook,9380,2255,83,68,8704
1795,2023-07-16,LinkedIn,4063,3928,170,97,74884
1796,2023-11-11,Google Ads,6852,6664,3025,1910,607380
1797,2023-08-11,LinkedIn,7755,2012,1566,1467,648414
1798,2023-02-22,Email,1006,707,538,214,197950
1799,2023-02-14,Organic,2331,1662,1337,1194,623268
1800,2023-05-30,Email,3665,1300,923,83,59843
1801,2023-12-09,Email,8606,757,407,152,139992
1802,2023-09-23,Organic,7004,3885,3495,290,164720
1803,2023-06-04,Facebook,6825,4664,209,161,156814
1804,2023-05-11,Organic,3835,3104,218,41,12997
1805,2023-02-21,Google Ads,3156,1477,11,11,2827
1806,2023-08-10,Facebook,4041,3006,1551,14,7784
1807,2023-12-16,Email,7079,1127,34,16,2016
1808,2023-09-29,Facebook,6676,1781,705,77,18249
1809,2023-11-27,Facebook,3639,2953,3,3,2280
1810,2023-11-05,Facebook,2134,1609,1126,1045,154660
1811,2023-06-12,Organic,2444,2403,1522,960,219840
1812,2023-06-10,Organic,7042,6025,4968,1100,143000
1813,2023-10-13,Email,5314,4598,2280,2057,2019974
1814,2023-03-21,LinkedIn,8266,8233,1852,1631,339248
1815,2023-05-20,Facebook,2833,2291,128,17,13328
1816,2023-05-26,Google Ads,1568,1270,810,166,91632
1817,2023-05-12,Google Ads,1223,537,501,187,99858
1818,2023-11-12,Facebook,6480,6055,4025,1908,1894644
1819,2023-11-23,LinkedIn,8102,1550,731,456,62928
1820,2023-04-13,Google Ads,8632,7293,4341,2632,747488
1821,2023-09-29,Organic,7630,2044,384,96,84384
1822,2023-03-25,LinkedIn,4179,1349,1101,567,112266
1823,2023-08-08,Email,6611,753,495,189,26082
1824,2023-01-22,Facebook,1619,1449,876,376,51136
1825,2023-03-07,Facebook,8586,8349,949,312,58656
1826,2023-02-05,LinkedIn,6928,6438,3192,1077,736668
1827,2023-02-09,LinkedIn,8731,1064,367,185,118400
1828,2023-09-05,LinkedIn,6076,5437,1995,1498,557256
1829,2023-04-06,Organic,9317,1742,295,98,67914
1830,2023-06-28,Google Ads,5952,4434,1198,975,612300
1831,2023-07-19,Facebook,8581,8538,2605,1261,1047891
1832,2023-05-10,Email,9457,2330,1953,1474,375870
1833,2023-01-16,Google Ads,7276,681,645,264,165000
1834,2023-10-30,Email,8224,3556,2455,283,257530
1835,2023-10-26,Email,8588,7428,5348,4189,2953245
1836,2023-10-29,Email,3356,677,481,309,266049
1837,2023-01-16,LinkedIn,3064,875,7,2,1106
1838,2023-03-21,LinkedIn,4456,3631,40,8,3240
1839,2023-04-07,Google Ads,5721,3788,3693,1210,609840
1840,2023-07-10,Facebook,2227,954,706,643,467461
1841,2023-01-19,Google Ads,6613,2042,866,504,296856
1842,2023-03-02,Google Ads,1087,293,124,57,43890
1843,2023-02-08,Organic,5074,2178,1588,1529,1039720
1844,2023-11-09,Google Ads,4498,2811,631,244,65880
1845,2023-09-26,Facebook,2285,1453,1444,847,749595
1846,2023-05-09,Google Ads,9966,8086,6503,3243,972900
1847,2023-11-09,Google Ads,9773,3167,2879,1287,711711
1848,2023-12-30,Organic,1575,881,86,25,9425
1849,2023-05-23,LinkedIn,7553,7316,6088,4002,3033516
1850,2023-04-30,Google Ads,5415,3461,1146,127,57404
1851,2023-09-02,Email,8226,2489,469,309,225879
1852,2023-05-19,Facebook,4082,3535,2713,412,210532
1853,2023-11-01,LinkedIn,7915,7164,5043,3229,791105
1854,2023-03-06,Facebook,8930,8757,2898,1006,610642
1855,2023-05-30,Google Ads,1597,1298,816,79,76788
1856,2023-09-25,Facebook,3111,209,195,185,32930
1857,2023-03-10,Organic,7539,218,215,128,70016
1858,2023-08-07,Organic,4871,2784,34,19,3553
1859,2023-01-31,Facebook,6573,3052,2628,1626,473166
1860,2023-03-28,Email,5892,1772,848,193,46899
1861,2023-10-20,LinkedIn,5826,4812,2568,101,63731
1862,2023-04-21,LinkedIn,7072,1141,110,27,11934
1863,2023-09-29,Google Ads,9478,7259,1761,545,81205
1864,2023-09-25,LinkedIn,8031,6895,4827,341,101959
1865,2023-11-29,Organic,7757,5003,3114,2092,1426744
1866,2023-10-10,LinkedIn,5926,3612,1752,560,58800
1867,2023-06-11,LinkedIn,2353,119,83,8,4336
1868,2023-09-28,LinkedIn,4981,3020,282,34,15776
1869,2023-10-03,Email,4109,1374,319,28,5628
1870,2023-10-23,Email,9385,599,378,90,21240
1871,2023-08-04,Google Ads,8171,3071,213,51,36567
1872,2023-12-06,LinkedIn,9889,4235,475,201,84219
1873,2023-01-27,Google Ads,1014,607,468,341,52173
1874,2023-04-02,Facebook,6823,3456,1883,1031,349509
1875,2023-06-25,Facebook,3612,1501,178,26,3926
1876,2023-01-02,Google Ads,2181,171,42,38,7942
1877,2023-08-04,LinkedIn,7285,7065,4546,3079,1280864
1878,2023-09-07,Google Ads,8801,5146,337,168,103152
1879,2023-12-15,Facebook,3875,3070,743,712,611608
1880,2023-02-16,Email,1420,445,259,201,64521
1881,2023-09-08,Facebook,1140,852,679,10,9530
1882,2023-07-10,Google Ads,6289,539,49,38,12692
1883,2023-05-10,Google Ads,1273,189,49,11,3927
1884,2023-03-31,Facebook,3537,2544,165,103,12566
1885,2023-09-04,Organic,2340,1868,501,402,67536
1886,2023-07-03,Organic,2886,354,310,14,2604
1887,2023-04-01,Google Ads,2082,507,319,217,50561
1888,2023-03-13,LinkedIn,3138,2044,738,412,338664
1889,2023-03-07,Email,8349,7596,3225,1200,493200
1890,2023-10-27,Facebook,9347,1121,259,41,37269
1891,2023-06-24,Email,4109,2166,76,66,12540
1892,2023-10-16,Facebook,7794,2594,546,388,341828
1893,2023-02-26,LinkedIn,9737,5578,252,184,22448
1894,2023-01-03,Google Ads,7267,1313,712,92,27140
1895,2023-09-19,LinkedIn,3568,268,93,14,5082
1896,2023-02-16,LinkedIn,7038,3512,2706,2263,638166
1897,2023-10-06,Facebook,6271,2221,270,88,83776
1898,2023-12-07,Organic,1433,504,255,91,29029
1899,2023-07-11,Email,9412,916,360,190,170810
1900,2023-02-08,Organic,8721,4880,3648,1991,655039
1901,2023-01-16,Organic,1842,1368,98,70,49350
1902,2023-09-14,LinkedIn,7802,1249,695,278,238246
1903,2023-05-29,Facebook,1659,276,226,106,91054
1904,2023-11-16,Organic,1503,1348,1162,1134,312984
1905,2023-05-20,Email,2127,511,70,49,35917
1906,2023-11-12,Organic,2980,2742,526,288,124704
1907,2023-02-08,Google Ads,4371,2632,61,52,48724
1908,2023-02-21,LinkedIn,9264,2874,384,14,8386
1909,2023-12-11,Facebook,9559,4031,3456,825,631950
1910,2023-09-13,LinkedIn,6276,5895,351,117,75582
1911,2023-11-13,Email,5502,856,598,396,89100
1912,2023-07-12,Email,1496,843,823,530,148400
1913,2023-09-28,Facebook,2432,2212,582,562,128136
1914,2023-01-25,Facebook,5216,1468,223,208,169936
1915,2023-12-13,Organic,4878,3948,717,545,524290
1916,2023-11-01,LinkedIn,3945,3620,431,151,71272
1917,2023-08-26,Email,2291,760,472,102,77010
1918,2023-05-24,Email,3113,2276,66,46,34868
1919,2023-09-18,LinkedIn,5295,1347,940,737,211519
1920,2023-08-21,Organic,2822,1451,73,30,12210
1921,2023-09-07,Facebook,1960,1937,1184,30,16620
1922,2023-03-24,Email,9939,6395,5211,1754,1027844
1923,2023-07-31,Email,6096,2937,988,484,150040
1924,2023-02-12,LinkedIn,7507,6086,3138,1887,769896
1925,2023-07-09,LinkedIn,1602,1179,979,577,139634
1926,2023-02-13,Facebook,5078,1088,717,418,415910
1927,2023-08-02,LinkedIn,3724,3625,231,138,121164
1928,2023-08-06,Google Ads,2947,2304,946,292,214328
1929,2023-12-16,Organic,9090,4074,3816,2427,1805688
1930,2023-10-08,Facebook,2080,823,119,35,25900
1931,2023-06-11,Organic,1688,1121,79,27,4239
1932,2023-02-04,LinkedIn,6497,4198,3207,2905,2646455
1933,2023-01-22,Google Ads,9404,7370,3092,781,485001
1934,2023-12-09,Facebook,6116,174,69,30,3120
1935,2023-09-03,LinkedIn,4618,776,29,21,6006
1936,2023-05-12,LinkedIn,6176,5924,672,62,34472
1937,2023-04-16,Google Ads,6965,206,151,131,124319
1938,2023-12-29,Facebook,2511,1080,1055,154,122276
1939,2023-11-05,Google Ads,2761,1940,1520,411,312360
1940,2023-05-28,LinkedIn,9596,2514,1571,113,20340
1941,2023-01-22,LinkedIn,5983,4206,2366,387,256581
1942,2023-10-10,Google Ads,2528,1011,454,286,255112
1943,2023-01-23,LinkedIn,3069,350,30,16,15264
1944,2023-09-23,Email,4574,465,273,212,177020
1945,2023-08-06,Organic,2481,1602,23,7,1855
1946,2023-01-22,Facebook,9169,3233,407,234,190710
1947,2023-02-25,LinkedIn,8381,330,265,114,30096
1948,2023-10-26,Email,5579,2609,500,220,112860
