CustomerID,SignupDate,LastActiveDate,SubscriptionType,MonthlyFee,TotalMonthsActive,Churned,CustomerRevenue,SignupMonth,ChurnBinary
CUST_01474,2022-04-22,2022-09-07,Standard,73.06,5,Yes,365.3,2022-04,1
CUST_01475,2023-09-21,2024-01-07,Basic,38.25,21,Yes,803.25,2023-09,1
CUST_01476,2022-09-23,2022-09-27,Premium,94.38,4,Yes,377.52,2022-09,1
CUST_01477,2022-09-14,2022-09-23,Premium,143.79,15,Yes,2156.85,2022-09,1
CUST_01478,2023-10-31,2023-10-31,Basic,38.66,21,Yes,811.8599999999999,2023-10,1
CUST_01479,2023-02-04,2023-04-22,Premium,132.0,9,Yes,1188.0,2023-02,1
CUST_01480,2023-08-12,2023-08-28,Standard,71.23,1,Yes,71.23,2023-08,1
CUST_01481,2023-05-05,2023-11-27,Standard,75.32,14,Yes,1054.48,2023-05,1
CUST_01482,2023-07-08,2023-07-08,Basic,27.69,8,Yes,221.52,2023-07,1
CUST_01483,2023-05-09,2023-07-20,Premium,122.12,4,Yes,488.48,2023-05,1
CUST_01484,2022-12-08,2023-10-14,Standard,62.02,22,Yes,1364.44,2022-12,1
CUST_01485,2023-10-25,2023-12-10,Premium,122.08,3,Yes,366.24,2023-10,1
CUST_01486,2022-03-24,2023-04-17,Standard,73.0,15,Yes,1095.0,2022-03,1
CUST_01487,2022-07-27,2022-12-15,Premium,92.36,6,Yes,554.16,2022-07,1
CUST_01488,2023-11-08,2024-01-23,Standard,70.88,7,Yes,496.15999999999997,2023-11,1
CUST_01489,2023-10-08,2024-10-09,Basic,29.73,23,Yes,683.79,2023-10,1
CUST_01490,2023-03-25,2023-10-05,Premium,98.4,24,Yes,2361.6000000000004,2023-03,1
CUST_01491,2022-01-26,2023-09-25,Basic,24.77,24,Yes,594.48,2022-01,1
CUST_01492,2022-03-06,2023-01-15,Standard,64.99,18,Yes,1169.82,2022-03,1
CUST_01493,2022-01-17,2022-02-07,Standard,51.68,2,Yes,103.36,2022-01,1
CUST_01494,2022-02-13,2022-04-14,Premium,102.7,13,Yes,1335.1000000000001,2022-02,1
CUST_01495,2023-11-15,2024-07-06,Premium,146.41,17,Yes,2488.97,2023-11,1
CUST_01496,2022-06-02,2024-01-16,Premium,103.98,24,Yes,2495.52,2022-06,1
CUST_01497,2022-02-07,2022-07-01,Basic,29.78,24,Yes,714.72,2022-02,1
CUST_01498,2023-04-28,2023-06-13,Basic,24.85,20,Yes,497.0,2023-04,1
CUST_01499,2022-05-14,2022-05-19,Premium,127.96,1,Yes,127.96,2022-05,1
CUST_01500,2022-04-10,2023-02-16,Standard,55.12,15,Yes,826.8,2022-04,1
CUST_01501,2022-03-07,2022-03-21,Premium,119.83,4,Yes,479.32,2022-03,1
CUST_01502,2022-08-14,2022-09-08,Premium,115.57,3,Yes,346.71,2022-08,1
CUST_01503,2023-11-26,2024-05-10,Premium,97.25,13,Yes,1264.25,2023-11,1
CUST_01504,2023-08-13,2023-12-31,Premium,109.3,18,Yes,1967.3999999999999,2023-08,1
CUST_01505,2022-02-16,2022-08-12,Basic,26.71,19,Yes,507.49,2022-02,1
CUST_01506,2022-10-08,2023-01-22,Basic,23.36,5,Yes,116.8,2022-10,1
CUST_01507,2023-07-21,2023-11-10,Standard,57.31,6,Yes,343.86,2023-07,1
CUST_01508,2022-02-11,2022-03-08,Premium,137.46,5,Yes,687.3000000000001,2022-02,1
CUST_01509,2023-09-20,2023-12-09,Premium,90.94,13,Yes,1182.22,2023-09,1
CUST_01510,2022-03-24,2022-03-24,Standard,55.38,1,Yes,55.38,2022-03,1
CUST_01511,2023-12-25,2025-08-23,Basic,37.74,21,Yes,792.5400000000001,2023-12,1
CUST_01512,2023-12-12,2024-11-30,Standard,53.81,16,Yes,860.96,2023-12,1
CUST_01513,2023-10-18,2024-07-11,Basic,29.01,9,Yes,261.09000000000003,2023-10,1
CUST_01514,2022-06-28,2022-08-05,Basic,31.93,20,Yes,638.6,2022-06,1
CUST_01515,2023-05-27,2023-08-25,Premium,127.63,20,Yes,2552.6,2023-05,1
CUST_01516,2022-12-23,2022-12-25,Standard,66.73,14,Yes,934.22,2022-12,1
CUST_01517,2022-05-01,2023-09-13,Basic,21.91,17,Yes,372.47,2022-05,1
CUST_01518,2023-07-07,2023-10-27,Standard,63.93,17,Yes,1086.81,2023-07,1
CUST_01519,2023-11-07,2024-01-16,Premium,93.18,7,Yes,652.26,2023-11,1
CUST_01520,2022-06-02,2023-09-30,Basic,29.95,22,Yes,658.9,2022-06,1
CUST_01521,2023-11-18,2023-11-21,Basic,32.9,2,Yes,65.8,2023-11,1
CUST_01522,2022-08-03,2022-12-09,Standard,60.03,14,Yes,840.4200000000001,2022-08,1
CUST_01523,2022-02-14,2022-05-19,Standard,51.57,4,Yes,206.28,2022-02,1
CUST_01524,2022-06-30,2022-07-07,Premium,119.1,6,Yes,714.5999999999999,2022-06,1
CUST_01525,2022-03-14,2022-09-14,Basic,28.9,8,Yes,231.2,2022-03,1
CUST_01526,2022-11-30,2023-03-11,Premium,134.83,14,Yes,1887.6200000000001,2022-11,1
CUST_01527,2022-08-24,2022-10-04,Standard,56.83,4,Yes,227.32,2022-08,1
CUST_01528,2023-02-27,2023-06-03,Basic,37.83,7,Yes,264.81,2023-02,1
CUST_01529,2023-04-28,2024-09-05,Basic,21.09,19,Yes,400.71,2023-04,1
CUST_01530,2022-05-29,2022-11-01,Standard,63.65,7,Yes,445.55,2022-05,1
CUST_01531,2023-01-18,2023-05-15,Standard,71.59,5,Yes,357.95000000000005,2023-01,1
CUST_01532,2023-01-03,2023-04-16,Premium,110.15,9,Yes,991.35,2023-01,1
CUST_01533,2023-12-10,2024-02-09,Basic,25.61,19,Yes,486.59,2023-12,1
CUST_01534,2023-04-22,2023-11-22,Basic,23.42,15,Yes,351.3,2023-04,1
CUST_01535,2022-08-14,2022-11-02,Standard,73.69,10,Yes,736.9,2022-08,1
CUST_01536,2023-09-19,2024-02-13,Premium,148.21,6,Yes,889.26,2023-09,1
CUST_01537,2022-03-30,2022-12-22,Basic,29.78,14,Yes,416.92,2022-03,1
CUST_01538,2023-08-29,2024-10-30,Basic,29.26,16,Yes,468.16,2023-08,1
CUST_01539,2023-03-15,2023-11-22,Basic,24.96,24,Yes,599.04,2023-03,1
CUST_01540,2023-08-17,2024-04-01,Standard,77.82,8,Yes,622.56,2023-08,1
CUST_01541,2023-08-11,2023-08-24,Basic,39.6,1,Yes,39.6,2023-08,1
CUST_01542,2023-04-27,2024-09-24,Basic,20.67,24,Yes,496.08000000000004,2023-04,1
CUST_01543,2023-02-08,2024-03-28,Premium,137.88,16,Yes,2206.08,2023-02,1
CUST_01544,2023-04-09,2023-08-10,Basic,21.66,16,Yes,346.56,2023-04,1
CUST_01545,2023-12-11,2025-01-30,Basic,39.0,24,Yes,936.0,2023-12,1
CUST_01546,2023-01-03,2023-05-05,Basic,32.95,10,Yes,329.5,2023-01,1
CUST_01547,2022-01-17,2022-12-25,Basic,26.1,16,Yes,417.6,2022-01,1
CUST_01548,2023-04-16,2023-05-10,Premium,148.59,19,Yes,2823.21,2023-04,1
CUST_01549,2022-05-22,2023-07-11,Standard,55.55,23,Yes,1277.6499999999999,2022-05,1
CUST_01550,2023-10-04,2024-09-28,Standard,69.0,15,Yes,1035.0,2023-10,1
CUST_01551,2022-03-14,2023-03-02,Premium,109.97,13,Yes,1429.61,2022-03,1
CUST_01552,2022-10-31,2023-11-20,Basic,25.4,14,Yes,355.59999999999997,2022-10,1
CUST_01553,2023-07-10,2024-02-07,Premium,137.26,19,Yes,2607.9399999999996,2023-07,1
CUST_01554,2023-09-28,2023-10-26,Basic,30.29,11,Yes,333.19,2023-09,1
CUST_01555,2023-01-08,2023-01-15,Premium,112.98,2,Yes,225.96,2023-01,1
CUST_01556,2023-09-26,2023-10-19,Standard,60.99,2,Yes,121.98,2023-09,1
CUST_01557,2023-07-27,2023-10-03,Premium,123.65,23,Yes,2843.9500000000003,2023-07,1
CUST_01558,2022-05-22,2022-09-21,Basic,30.79,11,Yes,338.69,2022-05,1
CUST_01559,2023-05-05,2024-12-19,Premium,142.27,24,Yes,3414.4800000000005,2023-05,1
CUST_01560,2022-08-03,2023-03-21,Premium,109.23,24,Yes,2621.52,2022-08,1
CUST_01561,2023-05-31,2024-08-06,Standard,58.31,22,Yes,1282.8200000000002,2023-05,1
CUST_01562,2023-01-17,2023-09-05,Basic,29.72,12,Yes,356.64,2023-01,1
CUST_01563,2022-05-06,2023-05-04,Premium,121.91,16,Yes,1950.56,2022-05,1
CUST_01564,2022-10-27,2023-09-09,Premium,112.09,15,Yes,1681.3500000000001,2022-10,1
CUST_01565,2023-12-11,2024-01-04,Premium,143.51,3,Yes,430.53,2023-12,1
CUST_01566,2022-03-31,2022-05-20,Standard,76.94,3,Yes,230.82,2022-03,1
CUST_01567,2022-03-20,2022-04-10,Standard,58.28,4,Yes,233.12,2022-03,1
CUST_01568,2022-06-01,2022-08-17,Premium,142.5,16,Yes,2280.0,2022-06,1
CUST_01569,2023-10-05,2023-10-14,Premium,114.99,1,Yes,114.99,2023-10,1
CUST_01570,2023-07-09,2023-11-07,Premium,110.8,5,Yes,554.0,2023-07,1
CUST_01571,2023-10-23,2023-11-01,Standard,55.67,1,Yes,55.67,2023-10,1
CUST_01572,2022-08-26,2023-07-22,Basic,26.72,17,Yes,454.24,2022-08,1
CUST_01573,2022-12-18,2023-11-17,Premium,119.17,21,Yes,2502.57,2022-12,1
CUST_01574,2023-12-15,2025-02-18,Premium,122.91,17,Yes,2089.47,2023-12,1
CUST_01575,2022-11-08,2023-03-23,Standard,76.95,19,Yes,1462.05,2022-11,1
CUST_01576,2022-06-25,2022-10-19,Standard,64.53,9,Yes,580.77,2022-06,1
CUST_01577,2022-02-18,2022-05-19,Standard,58.53,5,Yes,292.65,2022-02,1
CUST_01578,2023-09-26,2024-02-10,Basic,25.7,6,Yes,154.2,2023-09,1
CUST_01579,2023-12-27,2025-11-08,Basic,35.89,23,Yes,825.47,2023-12,1
CUST_01580,2022-09-01,2022-09-06,Basic,39.88,4,Yes,159.52,2022-09,1
CUST_01581,2022-05-10,2022-09-20,Premium,112.18,15,Yes,1682.7,2022-05,1
CUST_01582,2023-07-30,2023-09-03,Basic,33.31,23,Yes,766.1300000000001,2023-07,1
CUST_01583,2022-06-01,2023-01-16,Standard,66.2,12,Yes,794.4000000000001,2022-06,1
CUST_01584,2023-07-01,2023-09-01,Basic,38.41,10,Yes,384.09999999999997,2023-07,1
CUST_01585,2023-05-27,2023-09-21,Standard,77.83,5,Yes,389.15,2023-05,1
CUST_01586,2022-01-05,2023-07-18,Basic,39.51,24,Yes,948.24,2022-01,1
CUST_01587,2023-10-25,2024-08-22,Standard,64.22,23,Yes,1477.06,2023-10,1
CUST_01588,2023-08-11,2024-01-08,Standard,73.99,22,Yes,1627.78,2023-08,1
CUST_01589,2023-03-29,2023-05-25,Premium,133.9,11,Yes,1472.9,2023-03,1
CUST_01590,2022-05-23,2023-12-08,Basic,22.34,22,Yes,491.48,2022-05,1
CUST_01591,2023-02-16,2023-09-29,Basic,28.92,20,Yes,578.4000000000001,2023-02,1
CUST_01592,2022-12-01,2023-01-08,Basic,32.83,2,Yes,65.66,2022-12,1
CUST_01593,2023-06-24,2024-01-10,Premium,146.14,8,Yes,1169.12,2023-06,1
CUST_01594,2022-07-20,2022-07-22,Standard,66.15,1,Yes,66.15,2022-07,1
CUST_01595,2023-11-25,2024-02-22,Standard,79.28,22,Yes,1744.16,2023-11,1
CUST_01596,2022-07-19,2022-12-28,Standard,68.1,16,Yes,1089.6,2022-07,1
CUST_01597,2022-02-27,2023-03-03,Premium,113.85,22,Yes,2504.7,2022-02,1
CUST_01598,2023-03-14,2023-09-27,Premium,112.37,12,Yes,1348.44,2023-03,1
CUST_01599,2022-12-20,2023-05-26,Standard,79.33,12,Yes,951.96,2022-12,1
CUST_01600,2022-03-31,2022-10-03,Premium,143.27,7,Yes,1002.8900000000001,2022-03,1
CUST_01601,2023-03-02,2023-07-27,Premium,99.83,15,Yes,1497.45,2023-03,1
CUST_01602,2023-03-11,2024-05-08,Premium,98.37,24,Yes,2360.88,2023-03,1
CUST_01603,2023-09-05,2023-09-23,Premium,102.47,3,Yes,307.40999999999997,2023-09,1
CUST_01604,2023-06-22,2023-07-25,Standard,77.99,11,Yes,857.89,2023-06,1
CUST_01605,2023-01-20,2023-01-20,Premium,114.57,3,Yes,343.71,2023-01,1
CUST_01606,2023-03-01,2023-07-21,Standard,63.86,6,Yes,383.15999999999997,2023-03,1
CUST_01607,2022-05-21,2022-07-07,Premium,139.94,7,Yes,979.5799999999999,2022-05,1
CUST_01608,2023-07-22,2023-08-12,Standard,74.68,16,Yes,1194.88,2023-07,1
CUST_01609,2023-08-23,2024-05-01,Standard,66.78,10,Yes,667.8,2023-08,1
CUST_01610,2022-08-18,2022-09-12,Standard,50.07,1,Yes,50.07,2022-08,1
CUST_01611,2022-11-04,2024-03-01,Standard,53.73,21,Yes,1128.33,2022-11,1
CUST_01612,2022-10-22,2023-01-21,Premium,119.51,14,Yes,1673.14,2022-10,1
CUST_01613,2023-10-23,2023-10-30,Premium,97.16,8,Yes,777.28,2023-10,1
CUST_01614,2023-05-20,2023-08-04,Standard,72.37,3,Yes,217.11,2023-05,1
CUST_01615,2023-05-08,2024-07-27,Premium,142.1,19,Yes,2699.9,2023-05,1
CUST_01616,2023-12-04,2024-11-23,Premium,139.1,16,Yes,2225.6,2023-12,1
CUST_01617,2023-06-09,2025-01-18,Standard,50.53,24,Yes,1212.72,2023-06,1
CUST_01618,2022-06-16,2022-08-14,Standard,54.38,19,Yes,1033.22,2022-06,1
CUST_01619,2023-12-11,2024-03-11,Standard,54.9,5,Yes,274.5,2023-12,1
CUST_01620,2023-01-05,2023-11-26,Standard,77.36,14,Yes,1083.04,2023-01,1
CUST_01621,2022-02-19,2022-07-18,Standard,65.89,10,Yes,658.9,2022-02,1
CUST_01622,2023-06-11,2023-12-24,Basic,32.56,7,Yes,227.92000000000002,2023-06,1
CUST_01623,2023-09-06,2024-01-23,Basic,26.45,6,Yes,158.7,2023-09,1
CUST_01624,2023-12-03,2024-04-19,Standard,70.56,10,Yes,705.6,2023-12,1
CUST_01625,2023-01-07,2023-03-16,Premium,124.8,4,Yes,499.2,2023-01,1
CUST_01626,2022-01-14,2022-05-26,Basic,25.63,5,Yes,128.15,2022-01,1
CUST_01627,2023-02-26,2023-05-20,Standard,53.07,11,Yes,583.77,2023-02,1
CUST_01628,2023-05-31,2023-12-29,Basic,23.77,8,Yes,190.16,2023-05,1
CUST_01629,2023-09-21,2025-03-12,Premium,140.76,23,Yes,3237.4799999999996,2023-09,1
CUST_01630,2023-07-19,2023-11-12,Premium,115.04,23,Yes,2645.92,2023-07,1
CUST_01631,2022-04-30,2022-05-04,Basic,29.59,5,Yes,147.95,2022-04,1
CUST_01632,2023-12-09,2024-02-18,Standard,74.51,12,Yes,894.1200000000001,2023-12,1
CUST_01633,2023-06-20,2023-09-16,Premium,132.59,11,Yes,1458.49,2023-06,1
CUST_01634,2022-05-02,2022-06-03,Basic,37.14,8,Yes,297.12,2022-05,1
CUST_01635,2023-12-06,2024-02-22,Basic,22.51,8,Yes,180.08,2023-12,1
CUST_01636,2022-03-22,2023-03-10,Basic,35.26,14,Yes,493.64,2022-03,1
CUST_01637,2022-03-21,2022-04-14,Basic,29.69,1,Yes,29.69,2022-03,1
CUST_01638,2022-02-13,2022-03-12,Standard,50.98,7,Yes,356.85999999999996,2022-02,1
CUST_01639,2023-06-10,2023-08-09,Premium,118.14,19,Yes,2244.66,2023-06,1
CUST_01640,2022-02-14,2022-03-24,Standard,70.03,3,Yes,210.09,2022-02,1
CUST_01641,2022-05-07,2022-12-03,Basic,31.75,20,Yes,635.0,2022-05,1
CUST_01642,2022-07-09,2023-07-03,Basic,20.59,22,Yes,452.98,2022-07,1
CUST_01643,2022-10-12,2023-10-03,Basic,27.04,19,Yes,513.76,2022-10,1
CUST_01644,2023-09-20,2024-01-27,Premium,124.21,8,Yes,993.68,2023-09,1
CUST_01645,2023-08-16,2023-09-01,Basic,24.34,1,Yes,24.34,2023-08,1
CUST_01646,2022-10-16,2023-03-02,Basic,20.09,6,Yes,120.53999999999999,2022-10,1
CUST_01647,2022-04-12,2022-08-19,Premium,141.08,7,Yes,987.5600000000001,2022-04,1
CUST_01648,2023-01-11,2024-09-05,Standard,55.55,23,Yes,1277.6499999999999,2023-01,1
CUST_01649,2022-04-20,2022-07-19,Premium,148.88,6,Yes,893.28,2022-04,1
CUST_01650,2022-08-08,2022-12-02,Standard,62.23,17,Yes,1057.9099999999999,2022-08,1
CUST_01651,2022-05-07,2022-07-02,Standard,65.59,15,Yes,983.85,2022-05,1
CUST_01652,2023-01-05,2023-10-27,Standard,66.71,23,Yes,1534.33,2023-01,1
CUST_01653,2022-03-26,2022-12-03,Basic,22.31,11,Yes,245.41,2022-03,1
CUST_01654,2023-04-13,2024-02-26,Standard,70.61,20,Yes,1412.2,2023-04,1
CUST_01655,2022-08-20,2023-10-11,Standard,58.72,18,Yes,1056.96,2022-08,1
CUST_01656,2022-07-13,2022-09-11,Standard,78.17,3,Yes,234.51,2022-07,1
CUST_01657,2022-07-03,2022-07-24,Standard,64.75,1,Yes,64.75,2022-07,1
CUST_01658,2023-02-10,2023-11-04,Basic,33.17,15,Yes,497.55,2023-02,1
CUST_01659,2022-05-03,2022-08-12,Basic,28.01,5,Yes,140.05,2022-05,1
CUST_01660,2022-04-15,2022-10-04,Premium,93.88,24,Yes,2253.12,2022-04,1
CUST_01661,2022-12-13,2023-05-14,Basic,36.88,7,Yes,258.16,2022-12,1
CUST_01662,2022-05-06,2022-12-06,Standard,62.74,8,Yes,501.92,2022-05,1
CUST_01663,2022-10-13,2024-05-30,Standard,67.81,23,Yes,1559.63,2022-10,1
CUST_01664,2023-02-14,2023-10-15,Premium,130.0,12,Yes,1560.0,2023-02,1
CUST_01665,2023-05-12,2023-10-01,Standard,54.42,17,Yes,925.14,2023-05,1
CUST_01666,2022-04-21,2022-05-23,Standard,64.68,4,Yes,258.72,2022-04,1
CUST_01667,2023-10-06,2023-10-13,Basic,21.99,5,Yes,109.94999999999999,2023-10,1
CUST_01668,2022-03-11,2023-02-21,Basic,20.53,16,Yes,328.48,2022-03,1
CUST_01669,2023-01-27,2023-12-27,Basic,23.05,20,Yes,461.0,2023-01,1
CUST_01670,2023-10-01,2024-01-06,Premium,94.59,4,Yes,378.36,2023-10,1
CUST_01671,2023-05-20,2023-08-31,Premium,107.61,15,Yes,1614.15,2023-05,1
CUST_01672,2023-05-18,2023-09-28,Standard,66.27,17,Yes,1126.59,2023-05,1
CUST_01673,2023-07-14,2023-08-13,Premium,135.84,1,Yes,135.84,2023-07,1
CUST_01674,2022-05-02,2022-12-18,Standard,59.44,13,Yes,772.72,2022-05,1
CUST_01675,2023-03-30,2023-04-17,Standard,50.99,15,Yes,764.85,2023-03,1
CUST_01676,2023-11-07,2024-01-30,Premium,119.49,10,Yes,1194.8999999999999,2023-11,1
CUST_01677,2022-11-16,2023-12-19,Basic,29.75,23,Yes,684.25,2022-11,1
CUST_01678,2023-08-06,2024-12-20,Basic,33.2,22,Yes,730.4000000000001,2023-08,1
CUST_01679,2023-07-07,2024-10-30,Premium,118.55,19,Yes,2252.45,2023-07,1
CUST_01680,2023-06-03,2023-06-28,Basic,25.27,2,Yes,50.54,2023-06,1
CUST_01681,2023-01-22,2024-01-18,Premium,135.99,20,Yes,2719.8,2023-01,1
CUST_01682,2022-11-25,2022-11-26,Standard,67.71,2,Yes,135.42,2022-11,1
CUST_01683,2023-01-11,2023-11-05,Basic,20.54,12,Yes,246.48,2023-01,1
CUST_01684,2022-12-16,2023-02-03,Premium,115.69,13,Yes,1503.97,2022-12,1
CUST_01685,2023-02-26,2023-03-26,Standard,69.84,12,Yes,838.08,2023-02,1
CUST_01686,2022-08-29,2023-07-14,Basic,31.85,21,Yes,668.85,2022-08,1
CUST_01687,2022-03-09,2022-05-06,Premium,110.26,10,Yes,1102.6000000000001,2022-03,1
CUST_01688,2023-07-06,2023-07-25,Basic,29.22,11,Yes,321.41999999999996,2023-07,1
CUST_01689,2023-08-05,2024-11-08,Standard,62.64,17,Yes,1064.88,2023-08,1
CUST_01690,2023-12-14,2024-10-10,Basic,20.44,16,Yes,327.04,2023-12,1
CUST_01691,2023-01-22,2024-02-25,Standard,59.67,19,Yes,1133.73,2023-01,1
CUST_01692,2023-05-16,2023-08-12,Basic,33.5,4,Yes,134.0,2023-05,1
CUST_01693,2023-05-24,2024-07-12,Standard,72.95,17,Yes,1240.15,2023-05,1
CUST_01694,2022-06-20,2023-04-22,Standard,60.9,20,Yes,1218.0,2022-06,1
CUST_01695,2022-07-26,2023-06-16,Standard,75.42,16,Yes,1206.72,2022-07,1
CUST_01696,2023-07-03,2023-09-14,Basic,25.3,7,Yes,177.1,2023-07,1
CUST_01697,2023-08-11,2023-12-04,Standard,68.74,13,Yes,893.6199999999999,2023-08,1
CUST_01698,2023-08-16,2023-10-30,Basic,26.74,4,Yes,106.96,2023-08,1
CUST_01699,2023-08-04,2024-04-03,Basic,28.54,17,Yes,485.18,2023-08,1
CUST_01700,2022-03-20,2023-01-23,Standard,65.14,21,Yes,1367.94,2022-03,1
CUST_01701,2023-03-20,2024-09-22,Standard,59.4,22,Yes,1306.8,2023-03,1
CUST_01702,2023-02-16,2023-11-06,Standard,63.6,9,Yes,572.4,2023-02,1
CUST_01703,2022-07-04,2022-07-24,Premium,132.2,1,Yes,132.2,2022-07,1
CUST_01704,2023-08-14,2023-12-01,Basic,33.22,16,Yes,531.52,2023-08,1
CUST_01705,2023-04-24,2023-12-02,Premium,146.08,9,Yes,1314.72,2023-04,1
CUST_01706,2023-10-04,2023-11-06,Premium,102.04,2,Yes,204.08,2023-10,1
CUST_01707,2022-06-01,2022-07-09,Standard,72.39,8,Yes,579.12,2022-06,1
CUST_01708,2023-03-22,2023-09-01,Standard,75.81,14,Yes,1061.3400000000001,2023-03,1
CUST_01709,2023-10-12,2024-01-25,Basic,25.34,7,Yes,177.38,2023-10,1
CUST_01710,2023-10-24,2023-12-28,Standard,70.61,6,Yes,423.65999999999997,2023-10,1
CUST_01711,2023-02-20,2023-03-21,Basic,23.0,8,Yes,184.0,2023-02,1
CUST_01712,2022-09-09,2023-05-04,Basic,29.71,10,Yes,297.1,2022-09,1
CUST_01713,2023-03-09,2023-04-15,Standard,56.06,21,Yes,1177.26,2023-03,1
CUST_01714,2022-05-20,2022-05-28,Standard,73.69,1,Yes,73.69,2022-05,1
CUST_01715,2023-11-06,2024-05-04,Standard,69.33,18,Yes,1247.94,2023-11,1
CUST_01716,2023-05-13,2023-05-14,Basic,37.19,1,Yes,37.19,2023-05,1
CUST_01717,2022-11-18,2023-09-19,Basic,37.34,20,Yes,746.8000000000001,2022-11,1
CUST_01718,2023-01-08,2023-04-10,Standard,61.91,22,Yes,1362.02,2023-01,1
CUST_01719,2022-05-24,2022-06-21,Premium,124.26,8,Yes,994.08,2022-05,1
CUST_01720,2022-05-04,2023-04-09,Premium,139.74,17,Yes,2375.58,2022-05,1
CUST_01721,2022-09-15,2023-12-11,Premium,95.41,16,Yes,1526.56,2022-09,1
CUST_01722,2022-05-06,2022-10-21,Premium,139.94,11,Yes,1539.34,2022-05,1
CUST_01723,2023-02-04,2023-10-03,Premium,146.13,24,Yes,3507.12,2023-02,1
CUST_01724,2022-05-28,2022-06-19,Basic,24.28,4,Yes,97.12,2022-05,1
CUST_01725,2023-03-27,2023-08-04,Standard,75.89,14,Yes,1062.46,2023-03,1
CUST_01726,2023-05-18,2024-06-04,Basic,33.99,18,Yes,611.82,2023-05,1
CUST_01727,2022-11-21,2024-01-28,Basic,29.5,18,Yes,531.0,2022-11,1
CUST_01728,2022-10-12,2023-01-12,Basic,29.5,5,Yes,147.5,2022-10,1
CUST_01729,2022-11-12,2022-12-02,Standard,79.0,1,Yes,79.0,2022-11,1
CUST_01730,2022-02-05,2023-12-15,Premium,137.94,24,Yes,3310.56,2022-02,1
CUST_01731,2023-12-09,2024-08-10,Basic,25.06,22,Yes,551.3199999999999,2023-12,1
CUST_01732,2022-11-13,2023-11-19,Standard,77.09,21,Yes,1618.89,2022-11,1
CUST_01733,2022-05-05,2023-01-02,Premium,141.46,18,Yes,2546.28,2022-05,1
CUST_01734,2022-01-09,2022-05-19,Standard,59.03,13,Yes,767.39,2022-01,1
CUST_01735,2022-11-01,2022-12-12,Basic,38.32,7,Yes,268.24,2022-11,1
CUST_01736,2022-11-21,2024-01-11,Premium,137.36,21,Yes,2884.5600000000004,2022-11,1
CUST_01737,2022-03-24,2022-11-20,Standard,72.11,16,Yes,1153.76,2022-03,1
CUST_01738,2023-03-09,2023-06-22,Standard,54.81,4,Yes,219.24,2023-03,1
CUST_01739,2023-06-03,2023-07-18,Standard,62.63,3,Yes,187.89000000000001,2023-06,1
CUST_01740,2023-07-15,2024-06-13,Premium,117.2,24,Yes,2812.8,2023-07,1
CUST_01741,2022-02-23,2022-08-30,Basic,32.6,21,Yes,684.6,2022-02,1
CUST_01742,2022-05-20,2022-06-01,Premium,102.0,1,Yes,102.0,2022-05,1
CUST_01743,2022-11-18,2023-02-10,Standard,53.32,19,Yes,1013.08,2022-11,1
CUST_01744,2023-06-13,2025-04-07,Basic,35.26,23,Yes,810.9799999999999,2023-06,1
CUST_01745,2023-12-04,2025-01-12,Premium,146.37,14,Yes,2049.1800000000003,2023-12,1
CUST_01746,2023-05-05,2023-09-18,Standard,57.82,24,Yes,1387.68,2023-05,1
CUST_01747,2023-08-31,2024-01-22,Premium,101.92,11,Yes,1121.1200000000001,2023-08,1
CUST_01748,2023-01-12,2023-04-22,Standard,76.29,6,Yes,457.74,2023-01,1
CUST_01749,2022-08-18,2022-09-17,Premium,91.38,1,Yes,91.38,2022-08,1
CUST_01750,2023-10-25,2024-06-15,Premium,144.41,20,Yes,2888.2,2023-10,1
CUST_01751,2022-07-23,2022-10-17,Standard,51.49,9,Yes,463.41,2022-07,1
CUST_01752,2023-03-16,2023-12-07,Premium,98.96,20,Yes,1979.1999999999998,2023-03,1
CUST_01753,2022-06-24,2022-10-22,Standard,50.42,19,Yes,957.98,2022-06,1
CUST_01754,2023-03-22,2024-05-18,Premium,130.42,15,Yes,1956.2999999999997,2023-03,1
CUST_01755,2022-08-18,2023-03-14,Basic,23.81,23,Yes,547.63,2022-08,1
CUST_01756,2022-10-22,2024-03-11,Standard,61.46,24,Yes,1475.04,2022-10,1
CUST_01757,2022-07-31,2023-03-08,Standard,79.86,20,Yes,1597.2,2022-07,1
CUST_01758,2023-11-25,2024-03-11,Standard,55.41,7,Yes,387.87,2023-11,1
CUST_01759,2022-01-30,2022-06-13,Basic,24.71,10,Yes,247.10000000000002,2022-01,1
CUST_01760,2022-09-12,2023-07-07,Standard,70.53,12,Yes,846.36,2022-09,1
CUST_01761,2022-03-29,2022-04-13,Standard,54.0,1,Yes,54.0,2022-03,1
CUST_01762,2023-12-11,2024-11-26,Standard,56.37,13,Yes,732.81,2023-12,1
CUST_01763,2023-12-27,2025-01-06,Standard,67.92,14,Yes,950.88,2023-12,1
CUST_01764,2022-04-08,2022-06-07,Basic,21.04,18,Yes,378.71999999999997,2022-04,1
CUST_01765,2023-04-28,2024-03-03,Basic,38.79,12,Yes,465.48,2023-04,1
CUST_01766,2023-12-28,2024-02-12,Premium,90.32,24,Yes,2167.68,2023-12,1
CUST_01767,2023-09-27,2024-02-28,Premium,148.65,13,Yes,1932.45,2023-09,1
CUST_01768,2023-01-15,2023-06-07,Premium,92.47,5,Yes,462.35,2023-01,1
