CustomerID,SignupDate,LastActiveDate,SubscriptionType,MonthlyFee,TotalMonthsActive,Churned
CUST_01990,2022-03-03,2022-05-21,Basic,31.69,5,Yes
CUST_01991,2023-10-30,2024-04-06,Premium,125.02,12,Yes
CUST_01992,2022-05-30,2022-09-27,Premium,108.52,5,Yes
CUST_01993,2022-10-26,2022-10-30,Standard,65.53,12,Yes
CUST_01994,2023-11-26,2023-12-10,Premium,104.24,5,Yes
CUST_01995,2022-02-25,2022-08-20,Premium,101.72,14,Yes
CUST_01996,2023-10-18,2024-05-06,Basic,21.37,7,Yes
CUST_01997,2023-11-15,2024-11-04,Basic,33.84,16,Yes
CUST_01998,2023-09-07,2024-08-11,Standard,75.56,23,Yes
CUST_01999,2022-12-10,2023-10-12,Premium,115.12,20,Yes
CUST_02000,2022-04-18,2023-07-10,Basic,35.78,15,Yes
